game_year,fielding_team,player_with_id,pitcher
2018,MIN,"Pressly, Ryan - 519151",519151
2018,MIN,"Reed, Addison - 592665",592665
2018,MIN,"Rodney, Fernando - 407845",407845
2018,MIN,"Rogers, Taylor - 573124",573124
2018,MIN,"Romero, Fernando - 622864",622864
2018,MIN,"Santana, Ervin - 429722",429722
2018,MIN,"Slegers, Aaron - 642083",642083
2018,MIN,"Stewart, Kohl - 640464",640464
2018,MIN,"Vasquez, Andrew - 607755",607755
2018,NYM,"Bashlor, Tyler - 641341",641341
2018,NYM,"Baumann, Buddy - 571473",571473
2018,NYM,"Bautista, Gerson - 639373",639373
2018,NYM,"Beck, Chris - 571476",571476
2018,NYM,"Blevins, Jerry - 460283",460283
2018,NYM,"Conlon, P.J. - 664869",664869
2018,NYM,"Copeland, Scott - 571577",571577
2018,NYM,"deGrom, Jacob - 594798",594798
2018,NYM,"Familia, Jeurys - 544727",544727
2018,NYM,"Flexen, Chris - 623167",623167
2018,NYM,"Gagnon, Drew - 543193",543193
2018,NYM,"Gsellman, Robert - 607229",607229
2018,NYM,"Hanhold, Eric - 621098",621098
2018,NYM,"Harvey, Matt - 518774",518774
2018,NYM,"Lugo, Seth - 607625",607625
2018,NYM,"Matz, Steven - 571927",571927
2018,NYM,"Oswalt, Corey - 621261",621261
2018,NYM,"Peterson, Tim - 623402",623402
2018,NYM,"Ramos, AJ - 573109",573109
2018,NYM,"Reyes, José - 408314",408314
2018,NYM,"Rhame, Jacob - 642008",642008
2018,NYM,"Robles, Hansel - 570663",570663
2018,NYM,"Sewald, Paul - 623149",623149
2018,NYM,"Smith, Drew - 622098",622098
2018,NYM,"Swarzak, Anthony - 461872",461872
2018,NYM,"Syndergaard, Noah - 592789",592789
2018,NYM,"Vargas, Jason - 450306",450306
2018,NYM,"Wahl, Bobby - 592833",592833
2018,NYM,"Wheeler, Zack - 554430",554430
2018,NYM,"Zamora, Daniel - 623354",623354
2018,NYY,"Adams, Chance - 664856",664856
2018,NYY,"Betances, Dellin - 476454",476454
2018,NYY,"Britton, Zack - 502154",502154
2018,NYY,"Cessa, Luis - 570666",570666
2018,NYY,"Chapman, Aroldis - 547973",547973
2018,NYY,"Cole, A.J. - 595918",595918
2018,NYY,"Gallegos, Giovanny - 606149",606149
2018,NYY,"Germán, Domingo - 593334",593334
2018,NYY,"Gray, Sonny - 543243",543243
2018,NYY,"Green, Chad - 643338",643338
2018,NYY,"Hale, David - 571735",571735
2018,NYY,"Happ, J.A. - 457918",457918
2018,NYY,"Holder, Jonathan - 656547",656547
2018,NYY,"Kahnle, Tommy - 592454",592454
2018,NYY,"Kontos, George - 502004",502004
2018,NYY,"Loáisiga, Jonathan - 642528",642528
2018,NYY,"Lynn, Lance - 458681",458681
2018,NYY,"Montgomery, Jordan - 656756",656756
2018,NYY,"Robertson, David - 502085",502085
2018,NYY,"Romine, Austin - 519222",519222
2018,NYY,"Sabathia, CC - 282332",282332
2018,NYY,"Severino, Luis - 622663",622663
2018,NYY,"Sheffield, Justus - 656954",656954
2018,NYY,"Shreve, Chasen - 592741",592741
2018,NYY,"Tanaka, Masahiro - 547888",547888
2018,NYY,"Tarpley, Stephen - 605501",605501
2018,NYY,"Warren, Adam - 476589",476589
2018,OAK,"Anderson, Brett - 474463",474463
2018,OAK,"Bassitt, Chris - 605135",605135
2018,OAK,"Blackburn, Paul - 621112",621112
2018,OAK,"Bleich, Jeremy - 542946",542946
2018,OAK,"Brooks, Aaron - 605156",605156
2018,OAK,"Buchter, Ryan - 488748",488748
2018,OAK,"Cahill, Trevor - 502239",502239
2018,OAK,"Casilla, Santiago - 433586",433586
2018,OAK,"Coulombe, Danny - 543056",543056
2018,OAK,"Dull, Ryan - 623430",623430
2018,OAK,"Familia, Jeurys - 544727",544727
2018,OAK,"Fiers, Mike - 571666",571666
2018,OAK,"Font, Wilmer - 521655",521655
2018,OAK,"Gearrin, Cory - 518715",518715
2018,OAK,"Gossett, Daniel - 605254",605254
2018,OAK,"Graveman, Kendall - 608665",608665
2018,OAK,"Hatcher, Chris - 501822",501822
2018,OAK,"Hendriks, Liam - 521230",521230
2018,OAK,"Jackson, Edwin - 429719",429719
2018,OAK,"Kelley, Shawn - 518875",518875
2018,OAK,"Kiekhefer, Dean - 518883",518883
2018,OAK,"Lucas, Josh - 572998",572998
2018,OAK,"Manaea, Sean - 640455",640455
2018,OAK,"Mengden, Daniel - 596043",596043
2018,OAK,"Montas, Frankie - 593423",593423
2018,OAK,"Pagán, Emilio - 641941",641941
2018,OAK,"Petit, Yusmeiro - 433589",433589
2018,OAK,"Ramirez, Carlos - 570702",570702
2018,OAK,"Rodney, Fernando - 407845",407845
2018,OAK,"Smolinski, Jake - 519295",519295
2018,OAK,"Treinen, Blake - 595014",595014
2018,OAK,"Triggs, Andrew - 592811",592811
2018,OAK,"Trivino, Lou - 642152",642152
2018,OAK,"Wendelken, J.B. - 605525",605525
2018,PHI,"Anderson, Drew - 623454",623454
2018,PHI,"Arano, Víctor - 644364",644364
2018,PHI,"Arrieta, Jake - 453562",453562
2018,PHI,"Avilán, Luis - 501593",501593
2018,PHI,"Curtis, Zac - 657205",657205
2018,PHI,"Davis, Austin - 656354",656354
2018,PHI,"De Los Santos, Enyel - 660853",660853
2018,PHI,"Domínguez, Seranthony - 622554",622554
2018,PHI,"Eflin, Zach - 621107",621107
2018,PHI,"Eickhoff, Jerad - 595191",595191
2018,PHI,"Florimón, Pedro - 465753",465753
2018,PHI,"García, Luis - 472610",472610
2018,PHI,"Hunter, Tommy - 488984",488984
2018,PHI,"Hutchison, Drew - 571800",571800
2018,PHI,"Kingery, Scott - 664068",664068
2018,PHI,"Leiter Jr., Mark - 643410",643410
2018,PHI,"Lively, Ben - 594902",594902
2018,PHI,"Loup, Aaron - 571901",571901
2018,PHI,"Milner, Hoby - 571948",571948
2018,PHI,"Morgan, Adam - 605388",605388
2018,PHI,"Neris, Héctor - 593576",593576
2018,PHI,"Neshek, Pat - 450212",450212
2018,PHI,"Nola, Aaron - 605400",605400
2018,PHI,"Pivetta, Nick - 601713",601713
2018,PHI,"Quinn, Roman - 596451",596451
2018,PHI,"Ramos, Edubray - 591693",591693
2018,PHI,"Ríos, Yacksel - 605441",605441
2018,PHI,"Suárez, Ranger - 624133",624133
2018,PHI,"Thompson, Jake - 622097",622097
2018,PHI,"Valentín, Jesmuel - 621044",621044
2018,PHI,"Velasquez, Vince - 592826",592826
2018,PIT,"Anderson, Tanner - 664196",664196
2018,PIT,"Archer, Chris - 502042",502042
2018,PIT,"Brault, Steven - 643230",643230
2018,PIT,"Burdi, Nick - 595897",595897
2018,PIT,"Crick, Kyle - 605195",605195
2018,PIT,"Feliz, Michael - 593140",593140
2018,PIT,"Glasnow, Tyler - 607192",607192
2018,PIT,"Holmes, Clay - 605280",605280
2018,PIT,"Kela, Keone - 605309",605309
2018,PIT,"Kingham, Nick - 592468",592468
2018,PIT,"Kontos, George - 502004",502004
2018,PIT,"Kuhl, Chad - 641771",641771
2018,PIT,"McRae, Alex - 656725",656725
2018,PIT,"Musgrove, Joe - 605397",605397
2018,PIT,"Neverauskas, Dovydas - 596720",596720
2018,PIT,"Nova, Iván - 467100",467100
2018,PIT,"Rodríguez, Richard - 593144",593144
2018,PIT,"Romero, Enny - 544836",544836
2018,PIT,"Sadler, Casey - 594987",594987
2018,PIT,"Santana, Edgar - 650828",650828
2018,PIT,"Smoker, Josh - 519294",519294
2018,PIT,"Taillon, Jameson - 592791",592791
2018,PIT,"Vázquez, Felipe - 553878",553878
2018,PIT,"Williams, Trevor - 592866",592866
2018,SD,"Baumann, Buddy - 571473",571473
2018,SD,"Brewer, Colten - 605155",605155
2018,SD,"Castillo, José - 620454",620454
2018,SD,"Cimber, Adam - 643256",643256
2018,SD,"Diaz, Miguel - 622766",622766
2018,SD,"Erlin, Robbie - 572362",572362
2018,SD,"Hand, Brad - 543272",543272
2018,SD,"Hughes, Phil - 461833",461833
2018,SD,"Kennedy, Brett - 664028",664028
2018,SD,"Lauer, Eric - 641778",641778
2018,SD,"Lockett, Walker - 621141",621141
2018,SD,"Lucchesi, Joey - 664192",664192
2018,SD,"Lyles, Jordan - 543475",543475
2018,SD,"Makita, Kazuhisa - 628318",628318
2018,SD,"Maton, Phil - 664208",664208
2018,SD,"McGrath, Kyle - 657681",657681
2018,SD,"Mitchell, Bryan - 571951",571951
2018,SD,"Nix, Jacob - 656798",656798
2018,SD,"Perdomo, Luis - 606131",606131
2018,SD,"Richard, Clayton - 453385",453385
2018,SD,"Ross, Tyson - 475115",475115
2018,SD,"Spangenberg, Cory - 605486",605486
2018,SD,"Stammen, Craig - 489334",489334
2018,SD,"Stock, Robert - 476594",476594
2018,SD,"Strahm, Matt - 621381",621381
2018,SD,"Webb, Tyler - 643778",643778
2018,SD,"Wick, Rowan - 592858",592858
2018,SD,"Wieck, Brad - 623364",623364
2018,SD,"Wingenter, Trey - 622259",622259
2018,SD,"Yates, Kirby - 489446",489446
2018,SEA,"Altavilla, Dan - 656186",656186
2018,SEA,"Armstrong, Shawn - 542888",542888
2018,SEA,"Bergman, Christian - 548357",548357
2018,SEA,"Bradford, Chasen - 607473",607473
2018,SEA,"Colomé, Alex - 517008",517008
2018,SEA,"Cook, Ryan - 475857",475857
2018,SEA,"Detwiler, Ross - 446321",446321
2018,SEA,"Díaz, Edwin - 621242",621242
2018,SEA,"Duke, Zach - 435043",435043
2018,SEA,"Elías, Roenis - 606273",606273
2018,SEA,"Festa, Matthew - 670036",670036
2018,SEA,"Goeddel, Erik - 592340",592340
2018,SEA,"Gonzales, Marco - 594835",594835
2018,SEA,"Grimm, Justin - 518748",518748
2018,SEA,"Hernández, Félix - 433587",433587
2018,SEA,"Lawrence, Casey - 596271",596271
2018,SEA,"Leake, Mike - 502190",502190
2018,SEA,"LeBlanc, Wade - 453281",453281
2018,SEA,"Miranda, Aríel - 664641",664641
2018,SEA,"Morin, Mike - 573046",573046
2018,SEA,"Motter, Taylor - 600301",600301
2018,SEA,"Nicasio, Juan - 504379",504379
2018,SEA,"Paxton, James - 572020",572020
2018,SEA,"Pazos, James - 572021",572021
2018,SEA,"Ramírez, Erasmo - 541640",541640
2018,SEA,"Romine, Andrew - 461865",461865
2018,SEA,"Rumbelow, Nick - 592705",592705
2018,SEA,"Rzepczynski, Marc - 519240",519240
2018,SEA,"Tuivailala, Sam - 592815",592815
2018,SEA,"Vincent, Nick - 543883",543883
2018,SEA,"Warren, Adam - 476589",476589
2018,SEA,"Whalen, Rob - 547007",547007
2018,SF,"Beede, Tyler - 595881",595881
2018,SF,"Blach, Ty - 621389",621389
2018,SF,"Black, Ray - 605143",605143
2018,SF,"Bumgarner, Madison - 518516",518516
2018,SF,"Cueto, Johnny - 456501",456501
2018,SF,"d'Arnaud, Chase - 488818",488818
2018,SF,"Dyson, Sam - 473879",473879
2018,SF,"Gearrin, Cory - 518715",518715
2018,SF,"Gómez, Roberto - 596816",596816
2018,SF,"Holland, Derek - 502706",502706
2018,SF,"Johnson, Pierce - 572955",572955
2018,SF,"Kelly, Casey - 543391",543391
2018,SF,"Law, Derek - 571882",571882
2018,SF,"Melancon, Mark - 453343",453343
2018,SF,"Moronta, Reyes - 606625",606625
2018,SF,"Okert, Steven - 595345",595345
2018,SF,"Osich, Josh - 592612",592612
2018,SF,"Rodríguez, Dereck - 605446",605446
2018,SF,"Samardzija, Jeff - 502188",502188
2018,SF,"Sandoval, Pablo - 467055",467055
2018,SF,"Smith, Will - 519293",519293
2018,SF,"Snelten, D.J. - 592769",592769
2018,SF,"Stratton, Chris - 608717",608717
2018,SF,"Strickland, Hunter - 519326",519326
2018,SF,"Suárez, Andrew - 605498",605498
2018,SF,"Váldez, José A. - 572308",572308
2018,SF,"Watson, Tony - 453265",453265
2018,STL,"Bowman, Matt - 621199",621199
2018,STL,"Brebbia, John - 605154",605154
2018,STL,"Cecil, Brett - 446399",446399
2018,STL,"Flaherty, Jack - 656427",656427
2018,STL,"Gallegos, Giovanny - 606149",606149
2018,STL,"Gant, John - 607231",607231
2018,STL,"Garcia, Greg - 594824",594824
2018,STL,"Gomber, Austin - 596295",596295
2018,STL,"Gregerson, Luke - 502381",502381
2018,STL,"Guilmet, Preston - 543258",543258
2018,STL,"Gyorko, Jedd - 576397",576397
2018,STL,"Hicks, Jordan - 663855",663855
2018,STL,"Holland, Greg - 518813",518813
2018,STL,"Hudson, Dakota - 641712",641712
2018,STL,"Leone, Dominic - 608678",608678
2018,STL,"Lyons, Tyler - 544928",544928
2018,STL,"Martínez, Carlos - 593372",593372
2018,STL,"Mayers, Mike - 594577",594577
2018,STL,"Mikolas, Miles - 571945",571945
2018,STL,"Norris, Bud - 502032",502032
2018,STL,"Ponce de Leon, Daniel - 594965",594965
2018,STL,"Reyes, Alex - 621052",621052
2018,STL,"Ross, Tyson - 475115",475115
2018,STL,"Sherriff, Ryan - 595411",595411
2018,STL,"Shreve, Chasen - 592741",592741
2018,STL,"Tuivailala, Sam - 592815",592815
2018,STL,"Wacha, Michael - 608379",608379
2018,STL,"Wainwright, Adam - 425794",425794
2018,STL,"Weaver, Luke - 596133",596133
2018,STL,"Webb, Tyler - 643778",643778
2018,TB,"Alvarado, José - 621237",621237
2018,TB,"Andriese, Matt - 542882",542882
2018,TB,"Archer, Chris - 502042",502042
2018,TB,"Banda, Anthony - 607455",607455
2018,TB,"Beeks, Jalen - 656222",656222
2018,TB,"Castillo, Diego - 650895",650895
2018,TB,"Chirinos, Yonny - 630023",630023
2018,TB,"Colomé, Alex - 517008",517008
2018,TB,"Eovaldi, Nathan - 543135",543135
2018,TB,"Faria, Jake - 607188",607188
2018,TB,"Field, Johnny - 608654",608654
2018,TB,"Font, Wilmer - 521655",521655
2018,TB,"Glasnow, Tyler - 607192",607192
2018,TB,"Gómez, Carlos - 460576",460576
2018,TB,"Hu, Chih-Wei - 629496",629496
2018,TB,"Kittredge, Andrew - 552640",552640
2018,TB,"Kolarek, Adam - 592473",592473
2018,TB,"Milner, Hoby - 571948",571948
2018,TB,"Nuño, Vidal - 573064",573064
2018,TB,"Pruitt, Austin - 643493",643493
2018,TB,"Robertson, Daniel - 621002",621002
2018,TB,"Roe, Chaz - 475054",475054
2018,TB,"Romo, Sergio - 489265",489265
2018,TB,"Schultz, Jaime - 621289",621289
2018,TB,"Snell, Blake - 605483",605483
2018,TB,"Stanek, Ryne - 592773",592773
2018,TB,"Sucre, Jesús - 491696",491696
2018,TB,"Venters, Jonny - 458924",458924
2018,TB,"Weber, Ryan - 543901",543901
2018,TB,"Wood, Hunter - 621056",621056
2018,TB,"Yarbrough, Ryan - 642232",642232
2018,TEX,"Barnette, Tony - 501817",501817
2018,TEX,"Bibens-Dirkx, Austin - 502212",502212
2018,TEX,"Bush, Matt - 456713",456713
2018,TEX,"Butler, Eddie - 572750",572750
2018,TEX,"Chavez, Jesse - 445926",445926
2018,TEX,"Claudio, Alex - 592222",592222
2018,TEX,"Colon, Bartolo - 112526",112526
2018,TEX,"Curtis, Zac - 657205",657205
2018,TEX,"Diekman, Jake - 518617",518617
2018,TEX,"Fister, Doug - 450729",450729
2018,TEX,"Gallardo, Yovani - 451596",451596
2018,TEX,"Gardewine, Nick - 643320",643320
2018,TEX,"Gearrin, Cory - 518715",518715
2018,TEX,"Hamels, Cole - 430935",430935
2018,TEX,"Hutchison, Drew - 571800",571800
2018,TEX,"Jepsen, Kevin - 448178",448178
2018,TEX,"Jurado, Ariel - 642558",642558
2018,TEX,"Kela, Keone - 605309",605309
2018,TEX,"Leclerc, José - 600917",600917
2018,TEX,"Mann, Brandon - 448167",448167
2018,TEX,"Martin, Chris - 455119",455119
2018,TEX,"Méndez, Yohander - 622795",622795
2018,TEX,"Minor, Mike - 501985",501985
2018,TEX,"Moore, Matt - 519043",519043
2018,TEX,"Pelham, CD - 641962",641962
2018,TEX,"Pérez, Martín - 527048",527048
2018,TEX,"Rodríguez, Ricardo - 600965",600965
2018,TEX,"Rua, Ryan - 607387",607387
2018,TEX,"Sadzeck, Connor - 592712",592712
2018,TEX,"Sampson, Adrian - 592716",592716
2018,TEX,"Springs, Jeffrey - 605488",605488
2018,TEX,"Tocci, Carlos - 624636",624636
2018,TOR,"Axford, John - 446099",446099
2018,TOR,"Barnes, Danny - 592130",592130
2018,TOR,"Biagini, Joe - 607352",607352
2018,TOR,"Borucki, Ryan - 621366",621366
2018,TOR,"Clippard, Tyler - 461325",461325
2018,TOR,"Cruz, Rhiner - 462480",462480
2018,TOR,"Cumpton, Brandon - 592238",592238
2018,TOR,"Drake, Oliver - 543118",543118
2018,TOR,"Estrada, Marco - 462136",462136
2018,TOR,"Fernández, José Manuel - 622774",622774
2018,TOR,"García, Jaime - 448802",448802
2018,TOR,"Gaviglio, Sam - 543208",543208
2018,TOR,"Giles, Ken - 571704",571704
2018,TOR,"Guerrieri, Taylor - 605260",605260
2018,TOR,"Guilmet, Preston - 543258",543258
2018,TOR,"Happ, J.A. - 457918",457918
2018,TOR,"Hauschild, Mike - 623434",623434
2018,TOR,"Leiter Jr., Mark - 643410",643410
2018,TOR,"Loup, Aaron - 571901",571901
2018,TOR,"Mayza, Tim - 641835",641835
2018,TOR,"McGuire, Deck - 592547",592547
2018,TOR,"Morales, Kendrys - 434778",434778
2018,TOR,"Oh, Seunghwan - 493200",493200
2018,TOR,"Osuna, Roberto - 532077",532077
2018,TOR,"Pannone, Thomas - 623381",623381
2018,TOR,"Paulino, David - 600944",600944
2018,TOR,"Petricka, Jake - 502593",502593
2018,TOR,"Ramirez, Carlos - 570702",570702
2018,TOR,"Reid-Foley, Sean - 656887",656887
2018,TOR,"Rowley, Chris - 635903",635903
2018,TOR,"Sanchez, Aaron - 592717",592717
2018,TOR,"Santos, Luis - 608601",608601
2018,TOR,"Shafer, Justin - 596101",596101
2018,TOR,"Smith, Murphy - 573166",573166
2018,TOR,"Stroman, Marcus - 573186",573186
2018,TOR,"Tepera, Ryan - 572193",572193
2018,WSH,"Adams, Austin - 613534",613534
2018,WSH,"Cole, A.J. - 595918",595918
2018,WSH,"Collins, Tim - 525768",525768
2018,WSH,"Cordero, Jimmy - 622772",622772
2018,WSH,"Doolittle, Sean - 448281",448281
2018,WSH,"Fedde, Erick - 607200",607200
2018,WSH,"Glover, Koda - 606983",606983
2018,WSH,"González, Gio - 461829",461829
2018,WSH,"Gott, Trevor - 641627",641627
2018,WSH,"Grace, Matt - 594840",594840
2018,WSH,"Hellickson, Jeremy - 476451",476451
2018,WSH,"Herrera, Kelvin - 516969",516969
2018,WSH,"Holland, Greg - 518813",518813
2018,WSH,"Kelley, Shawn - 518875",518875
2018,WSH,"Kintzler, Brandon - 445213",445213
2018,WSH,"Madson, Ryan - 425492",425492
2018,WSH,"McGowin, Kyle - 641851",641851
2018,WSH,"Miller, Justin - 502522",502522
2018,WSH,"Milone, Tommy - 543548",543548
2018,WSH,"Reynolds, Mark - 448602",448602
2018,WSH,"Roark, Tanner - 543699",543699
2018,WSH,"Rodriguez, Jefry - 622446",622446
2018,WSH,"Romero, Enny - 544836",544836
2018,WSH,"Ross, Joe - 605452",605452
2018,WSH,"Scherzer, Max - 453286",453286
2018,WSH,"Solís, Sammy - 519301",519301
2018,WSH,"Strasburg, Stephen - 544931",544931
2018,WSH,"Suero, Wander - 593833",593833
2018,WSH,"Torres, Carlos - 448614",448614
2018,WSH,"Voth, Austin - 608723",608723
2018,WSH,"Williams, Austen - 657117",657117
2019,ARI,"Andriese, Matt - 542882",542882
2019,ARI,"Avila, Alex - 488671",488671
2019,ARI,"Bradley, Archie - 605151",605151
2019,ARI,"Chafin, Andrew - 605177",605177
2019,ARI,"Clarke, Taylor - 664199",664199
2019,ARI,"Crichton, Stefan - 592233",592233
2019,ARI,"Duplantier, Jon - 641541",641541
2019,ARI,"Gallen, Zac - 668678",668678
2019,ARI,"Ginkel, Kevin - 656464",656464
2019,ARI,"Godley, Zack - 643327",643327
2019,ARI,"Greinke, Zack - 425844",425844
2019,ARI,"Hirano, Yoshihisa - 673633",673633
2019,ARI,"Holland, Greg - 518813",518813
2019,ARI,"Joseph, Caleb - 543376",543376
2019,ARI,"Kelly, Merrill - 518876",518876
2019,ARI,"Koch, Matt - 571863",571863
2019,ARI,"Leake, Mike - 502190",502190
2019,ARI,"López, Yoan - 661255",661255
2019,ARI,"McFarland, T.J. - 519008",519008
2019,ARI,"Murphy, John Ryan - 571974",571974
2019,ARI,"Payamps, Joel - 606303",606303
2019,ARI,"Ray, Robbie - 592662",592662
2019,ARI,"Scott, Robby - 582494",582494
2019,ARI,"Sherfy, Jimmie - 642073",642073
2019,ARI,"Walker, Taijuan - 592836",592836
2019,ARI,"Weaver, Luke - 596133",596133
2019,ARI,"Young, Alex - 622065",622065
2019,ATL,"Biddle, Jesse - 592145",592145
2019,ATL,"Blevins, Jerry - 460283",460283
2019,ATL,"Carle, Shane - 641438",641438
2019,ATL,"Culberson, Charlie - 518586",518586
2019,ATL,"Dayton, Grant - 594795",594795
2019,ATL,"Foltynewicz, Mike - 592314",592314
2019,ATL,"Fried, Max - 608331",608331
2019,ATL,"Gausman, Kevin - 592332",592332
2019,ATL,"Greene, Shane - 572888",572888
2019,ATL,"Jackson, Luke - 592426",592426
2019,ATL,"Keuchel, Dallas - 572971",572971
2019,ATL,"Martin, Chris - 455119",455119
2019,ATL,"Melancon, Mark - 453343",453343
2019,ATL,"Minter, A.J. - 621345",621345
2019,ATL,"Newcomb, Sean - 656794",656794
2019,ATL,"O'Day, Darren - 503285",503285
2019,ATL,"Parsons, Wes - 641149",641149
2019,ATL,"Sobotka, Chad - 656977",656977
2019,ATL,"Soroka, Mike - 647336",647336
2019,ATL,"Swarzak, Anthony - 461872",461872
2019,ATL,"Teheran, Julio - 527054",527054
2019,ATL,"Tomlin, Josh - 458708",458708
2019,ATL,"Toussaint, Touki - 657053",657053
2019,ATL,"Venters, Jonny - 458924",458924
2019,ATL,"Vizcaíno, Arodys - 527055",527055
2019,ATL,"Walker, Jeremy - 668683",668683
2019,ATL,"Webb, Jacob - 657097",657097
2019,ATL,"Wilson, Bryse - 669060",669060
2019,ATL,"Winkler, Dan - 595465",595465
2019,ATL,"Wright, Kyle - 657140",657140
2019,ATL,"Ynoa, Huascar - 660623",660623
2019,BAL,"Alberto, Hanser - 593643",593643
2019,BAL,"Araújo, Pedro - 606478",606478
2019,BAL,"Armstrong, Shawn - 542888",542888
2019,BAL,"Blach, Ty - 621389",621389
2019,BAL,"Bleier, Richard - 542947",542947
2019,BAL,"Brooks, Aaron - 605156",605156
2019,BAL,"Bundy, Dylan - 605164",605164
2019,BAL,"Cashner, Andrew - 488768",488768
2019,BAL,"Castro, Miguel - 612434",612434
2019,BAL,"Cobb, Alex - 502171",502171
2019,BAL,"Davis, Chris - 448801",448801
2019,BAL,"Eades, Ryan - 592280",592280
2019,BAL,"Eshelman, Thomas - 664045",664045
2019,BAL,"Fry, Paul - 643316",643316
2019,BAL,"Gilmartin, Sean - 543219",543219
2019,BAL,"Givens, Mychal - 571710",571710
2019,BAL,"Harvey, Hunter - 640451",640451
2019,BAL,"Hess, David - 605276",605276
2019,BAL,"Karns, Nate - 501992",501992
2019,BAL,"Kline, Branden - 571858",571858
2019,BAL,"Lucas, Josh - 572998",572998
2019,BAL,"Means, John - 607644",607644
2019,BAL,"Ortiz, Luis - 656814",656814
2019,BAL,"Phillips, Evan - 623465",623465
2019,BAL,"Ramírez, Yefry - 606162",606162
2019,BAL,"Rogers, Josh - 642028",642028
2019,BAL,"Scott, Tanner - 656945",656945
2019,BAL,"Scott, Tayler - 605463",605463
2019,BAL,"Shepherd, Chandler - 605469",605469
2019,BAL,"Straily, Dan - 573185",573185
2019,BAL,"Sucre, Jesús - 491696",491696
2019,BAL,"Tate, Dillon - 622253",622253
2019,BAL,"Wilkerson, Stevie - 592859",592859
2019,BAL,"Wojciechowski, Asher - 592879",592879
2019,BAL,"Wotherspoon, Matt - 642226",642226
2019,BAL,"Wright Jr., Mike - 605541",605541
2019,BAL,"Yacabonis, Jimmy - 642231",642231
2019,BAL,"Ynoa, Gabriel - 593679",593679
2019,BOS,"Barnes, Matt - 598264",598264
2019,BOS,"Brasier, Ryan - 518489",518489
2019,BOS,"Brewer, Colten - 605155",605155
2019,BOS,"Cashner, Andrew - 488768",488768
2019,BOS,"Chacín, Jhoulys - 468504",468504
2019,BOS,"Eovaldi, Nathan - 543135",543135
2019,BOS,"Hembree, Heath - 592390",592390
2019,BOS,"Hernandez, Darwinzon - 650382",650382
2019,BOS,"Johnson, Brian - 598271",598271
2019,BOS,"Kelley, Trevor - 665001",665001
2019,BOS,"Lakins Sr., Travis - 664042",664042
2019,BOS,"Núñez, Eduardo - 456488",456488
2019,BOS,"Porcello, Rick - 519144",519144
2019,BOS,"Poyner, Bobby - 596074",596074
2019,BOS,"Price, David - 456034",456034
2019,BOS,"Ramírez, Erasmo - 541640",541640
2019,BOS,"Rodriguez, Eduardo - 593958",593958
2019,BOS,"Sale, Chris - 519242",519242
2019,BOS,"Shawaryn, Mike - 642067",642067
2019,BOS,"Smith, Josh A. - 595001",595001
2019,BOS,"Taylor, Josh - 657031",657031
2019,BOS,"Thornburg, Tyler - 592804",592804
2019,BOS,"Velázquez, Hector - 584171",584171
2019,BOS,"Walden, Marcus - 519393",519393
2019,BOS,"Weber, Ryan - 543901",543901
2019,BOS,"Workman, Brandon - 519443",519443
2019,BOS,"Wright, Steven - 453214",453214
2019,CHC,"Alzolay, Adbert - 640470",640470
2019,CHC,"Barnette, Tony - 501817",501817
2019,CHC,"Brach, Brad - 542960",542960
2019,CHC,"Caratini, Victor - 605170",605170
2019,CHC,"Cedeño, Xavier - 458584",458584
2019,CHC,"Chatwood, Tyler - 543022",543022
2019,CHC,"Cishek, Steve - 518553",518553
2019,CHC,"Collins, Tim - 525768",525768
2019,CHC,"Darvish, Yu - 506433",506433
2019,CHC,"Davis, Taylor - 543089",543089
2019,CHC,"Descalso, Daniel - 518614",518614
2019,CHC,"Edwards Jr., Carl - 605218",605218
2019,CHC,"Hamels, Cole - 430935",430935
2019,CHC,"Hendricks, Kyle - 543294",543294
2019,CHC,"Holland, Derek - 502706",502706
2019,CHC,"Hultzen, Danny - 543343",543343
2019,CHC,"Kimbrel, Craig - 518886",518886
2019,CHC,"Kintzler, Brandon - 445213",445213
2019,CHC,"Lester, Jon - 452657",452657
2019,CHC,"Maples, Dillon - 596027",596027
2019,CHC,"Mills, Alec - 621219",621219
2019,CHC,"Montgomery, Mike - 543557",543557
2019,CHC,"Norwood, James - 656803",656803
2019,CHC,"Phelps, David - 475479",475479
2019,CHC,"Quintana, José - 500779",500779
2019,CHC,"Rosario, Randy - 600968",600968
2019,CHC,"Ryan, Kyle - 594986",594986
2019,CHC,"Strop, Pedro - 467008",467008
2019,CHC,"Underwood Jr., Duane - 621249",621249
2019,CHC,"Webster, Allen - 543903",543903
2019,CHC,"Wick, Rowan - 592858",592858
2019,CHC,"Wieck, Brad - 623364",623364
2019,CHC,"Zobrist, Ben - 450314",450314
2019,CIN,"Alaniz, R.J. - 595798",595798
2019,CIN,"Bauer, Trevor - 545333",545333
2019,CIN,"Bowman, Matt - 621199",621199
2019,CIN,"Castillo, Luis - 622491",622491
2019,CIN,"DeSclafani, Anthony - 543101",543101
2019,CIN,"Duke, Zach - 435043",435043
2019,CIN,"Farmer, Kyle - 571657",571657
2019,CIN,"Garrett, Amir - 607237",607237
2019,CIN,"Gausman, Kevin - 592332",592332
2019,CIN,"Gray, Sonny - 543243",543243
2019,CIN,"Herget, Jimmy - 623474",623474
2019,CIN,"Hernandez, David - 456696",456696
2019,CIN,"Hughes, Jared - 453172",453172
2019,CIN,"Iglesias, Raisel - 628452",628452
